"(instance (member (member (root https://www.npmjs.com/package/broccoli-persistent-filter) constructor) isDirectory))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) processHTMLFile))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor) processOtherFile))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/csv-stringify) Stringifier) stringify))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/glob) glob) Glob))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/glob) Glob) _processReaddir2))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/glob) Glob) _processSimple2))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/glob) Glob) resume))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/libbase64) Encoder) _flush))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/libbase64) Encoder) _transform))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/marked) Lexer) token))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/marked) parse) Lexer))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/mime) Mime) define))","TaintedFormatString"
"(instance (member (member (root https://www.npmjs.com/package/node-pre-gyp) Run) parseArgv))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/promzard) PromZard) loaded))","CodeInjection"
"(instance (member (member (root https://www.npmjs.com/package/promzard) PromZard) load))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/vm-browserify) Script) runInThisContext))","CodeInjection"
"(instance (member (return (member (root https://www.npmjs.com/package/marked) options)) Lexer))","RegExpInjection"
"(instance (member (return (member (root https://www.npmjs.com/package/marked) setOptions)) Lexer))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/broccoli-caching-writer) _conditionalBuild))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-config-loader) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-file-creator) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-file-creator) constructor))","TaintedPath"
