"(member (member (member (root https://www.npmjs.com/package/marked) InlineLexer) rules) br)","RegExpInjection"
"(member (instance (member (member (root https://www.npmjs.com/package/marked) parse) Lexer)) rules)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) html)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) item)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) list)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) blockquote)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) paragraph)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) rules) def)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) escape)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) link)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) text)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) tag)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) gfm)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) autolink)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) reflink)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) parse) InlineLexer) rules) br)","RegExpInjection"
"(member (member (instance (member (root https://www.npmjs.com/package/marked) Lexer)) rules) item)","RegExpInjection"
"(member (member (member (member (root https://www.npmjs.com/package/marked) InlineLexer) rules) gfm) text)","RegExpInjection"
"(member (instance (member (member (root https://www.npmjs.com/package/marked) Lexer) token)) rules)","RegExpInjection"
"(instance (member (return (member (root https://www.npmjs.com/package/marked) options)) Lexer))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/marked) parse) parse) Lexer))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/marked) parse) Lexer) token))","RegExpInjection"
"(instance (member (return (member (root https://www.npmjs.com/package/marked) setOptions)) Lexer))","RegExpInjection"
"(instance (member (instance (member (root https://www.npmjs.com/package/marked) Lexer)) token))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/mime) define))","TaintedFormatString"
"(instance (member (root https://www.npmjs.com/package/mime) Mime))","TaintedFormatString"
"(instance (member (member (root https://www.npmjs.com/package/mime) Mime) define))","TaintedFormatString"
"(member (instance (member (root https://www.npmjs.com/package/mime) define)) _loading)","TaintedFormatString"
"(member (instance (member (root https://www.npmjs.com/package/mime) Mime)) _loading)","TaintedFormatString"
"(parameter (member (member (root https://www.npmjs.com/package/mime) Mime) load) 0)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/mime) Mime) define)) _loading)","TaintedFormatString"
"(instance (member (instance (member (root https://www.npmjs.com/package/mime) Mime)) Mime))","TaintedFormatString"
"(instance (member (instance (member (root https://www.npmjs.com/package/mime) Mime)) define))","TaintedFormatString"
"(parameter (member (instance (member (root https://www.npmjs.com/package/mime) Mime)) load) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/minimatch) Minimatch) parse) 0)","RegExpInjection"
"(parameter (member (instance (member (root https://www.npmjs.com/package/minimatch) Minimatch)) parse) 0)","RegExpInjection"
"(parameter (root https://www.npmjs.com/package/mkdirp) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/mkdirp) sync) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/mkdirp) mkdirp) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/mkdirp) mkdirP) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) sync) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirp) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirP) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) sync) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirp) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirP) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirp) sync) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirp) mkdirp) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirp) mkdirP) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirP) sync) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirP) mkdirp) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirp) mkdirP) mkdirP) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirp) sync) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirp) mkdirp) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirp) mkdirP) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirP) sync) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirP) mkdirp) 0)","TaintedPath"
"(parameter (member (member (member (root https://www.npmjs.com/package/mkdirp) mkdirP) mkdirP) mkdirP) 0)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/on-finished) 1)","CodeInjection"
"(parameter (root https://www.npmjs.com/package/path-exists) 0)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/regex-not) 1)","RegExpInjection"
"(return (member (root https://www.npmjs.com/package/regex-not) create))","RegExpInjection"
"(parameter (root https://www.npmjs.com/package/require-directory) 0)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/require-directory) 1)","TaintedPath"
"(member (parameter (root https://www.npmjs.com/package/require-directory) 0) filename)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/require_optional) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/require_optional) exists) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/nestedtest) findPackage) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/uglify-js) readNameCache) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/uglify-js) writeNameCache) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/uglify-js) readReservedFile) 0)","TaintedPath"
"(parameter (parameter (member (member (root https://www.npmjs.com/package/uglify-js) FILES) map) 0) 0)","TaintedPath"
"(return (member (root https://www.npmjs.com/package/underscore) defaults))","CodeInjection"
"(member (return (member (root https://www.npmjs.com/package/underscore) defaults)) variable)","CodeInjection"
"(return (member (member (root https://www.npmjs.com/package/underscore) _) defaults))","CodeInjection"
"(member (return (member (member (root https://www.npmjs.com/package/underscore) _) defaults)) variable)","CodeInjection"
"(return (member (parameter (member (root https://www.npmjs.com/package/underscore) partial) 1) defaults))","CodeInjection"
"(return (member (parameter (member (root https://www.npmjs.com/package/underscore) mixin) 0) defaults))","CodeInjection"
"(return (member (return (member (root https://www.npmjs.com/package/underscore) keys)) join))","RegExpInjection"
"(return (member (return (member (root https://www.npmjs.com/package/underscore) mixin)) defaults))","CodeInjection"
"(return (member (member (member (root https://www.npmjs.com/package/underscore) partial) placeholder) defaults))","CodeInjection"
"(parameter (member (root https://www.npmjs.com/package/vinyl-file) read) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/vinyl-file) read) 1)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/vinyl-file) readSync) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/vinyl-file) readSync) 1)","TaintedPath"
"(member (parameter (member (root https://www.npmjs.com/package/vinyl-file) read) 1) cwd)","TaintedPath"
"(member (parameter (member (root https://www.npmjs.com/package/vinyl-file) readSync) 1) cwd)","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/xmlhttprequest-ssl)) open) 1)","TaintedPath"
"(parameter (member (instance (member (root https://www.npmjs.com/package/xmlhttprequest-ssl) XMLHttpRequest)) open) 1)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/yargs-parser) 1)","RegExpInjection"
"(parameter (member (root https://www.npmjs.com/package/yargs-parser) detailed) 1)","RegExpInjection"
"(parameter (member (root https://www.npmjs.com/package/yeoman-environment) get) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/yeoman-environment) create) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/yeoman-environment) getByPath) 0)","TaintedPath"
"(return (member (instance (root https://www.npmjs.com/package/yeoman-environment)) namespace))","TaintedPath"
"(return (member (member (instance (root https://www.npmjs.com/package/yeoman-environment)) arguments) shift))","TaintedPath"
"(return (member (parameter (member (root https://www.npmjs.com/package/yeoman-environment) run) 0) shift))","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/yeoman-generator) composeWith) 0)","TaintedPath"
"(parameter (root https://www.npmjs.com/package/yosay) 1)","RegExpInjection"
"(member (parameter (root https://www.npmjs.com/package/yosay) 1) maxLength)","RegExpInjection"
"(parameter (member (root https://www.npmjs.com/package/util) debuglog) 0)","RegExpInjection"
"(return (member (parameter (member (root https://www.npmjs.com/package/util) debuglog) 0) toUpperCase))","RegExpInjection"
"(instance (root https://www.npmjs.com/package/broccoli-babel-transpiler))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor))","RegExpInjection"
"(member (instance (root https://www.npmjs.com/package/broccoli-babel-transpiler)) extensions)","RegExpInjection"
"(instance (member (instance (root https://www.npmjs.com/package/broccoli-babel-transpiler)) constructor))","RegExpInjection"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor) constructor))","RegExpInjection"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor)) extensions)","RegExpInjection"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-babel-transpiler)) constructor)) extensions)","RegExpInjection"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor) constructor)) extensions)","RegExpInjection"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-babel-transpiler)) constructor) constructor))","RegExpInjection"
"(instance (member (instance (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor)) constructor))","RegExpInjection"
"(instance (member (member (member (root https://www.npmjs.com/package/broccoli-babel-transpiler) constructor) constructor) constructor))","RegExpInjection"
"(instance (root https://www.npmjs.com/package/broccoli-debug))","TaintedPath"
"(member (instance (root https://www.npmjs.com/package/broccoli-debug)) outputPath)","TaintedPath"
"(instance (root https://www.npmjs.com/package/broccoli-funnel))","TaintedPath"
"(member (instance (root https://www.npmjs.com/package/broccoli-funnel)) destPath)","TaintedPath"
"(member (instance (root https://www.npmjs.com/package/broccoli-funnel)) outputPath)","TaintedPath"
"(member (instance (root https://www.npmjs.com/package/broccoli-funnel)) inputPaths)","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) build))","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/broccoli-funnel) _copy) 1)","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) processFilters))","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/broccoli-funnel) _applyPatch) 0)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/broccoli-funnel) _applyPatch) 2)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/broccoli-funnel) processFile) 1)","TaintedPath"
"(parameter (member (root https://www.npmjs.com/package/broccoli-funnel) _matchesPattern) 1)","RegExpInjection"
"(instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor))","TaintedPath"
"(instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) build))","TaintedPath"
"(instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) processFilters))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) build))","TaintedPath"
"(instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) processFilters))","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) _copy) 1)","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) _applyPatch) 0)","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) _applyPatch) 2)","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) processFile) 1)","TaintedPath"
"(parameter (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) _matchesPattern) 1)","RegExpInjection"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) constructor)) destPath)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) constructor)) outputPath)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) constructor)) inputPaths)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) build)) destPath)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) build)) outputPath)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) build)) inputPaths)","TaintedPath"
"(member (instance (member (root https://www.npmjs.com/package/broccoli-funnel) processFilters)) outputPath)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) _copy) 1)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) _applyPatch) 0)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) _applyPatch) 2)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) processFile) 1)","TaintedPath"
"(parameter (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) _matchesPattern) 1)","RegExpInjection"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor)) destPath)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor)) outputPath)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor)) inputPaths)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) build)) destPath)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) build)) outputPath)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) build)) inputPaths)","TaintedPath"
"(member (instance (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) processFilters)) outputPath)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor)) destPath)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor)) outputPath)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) constructor)) inputPaths)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) build)) destPath)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) build)) outputPath)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) build)) inputPaths)","TaintedPath"
"(member (instance (member (member (root https://www.npmjs.com/package/broccoli-funnel) constructor) processFilters)) outputPath)","TaintedPath"
"(instance (member (member (instance (root https://www.npmjs.com/package/broccoli-funnel)) constructor) constructor))","TaintedPath"
